message
"Танкер «KAIROS»😀 (флаг Гамбии), шедший в Новороссийск, возможно подорвался на мине в Чёрном море, в 52 милях к северо-востоку от Босфора. Турецкая береговая охрана была направлена на место инцидента. Судно может затонуть."
""
""
""
""
""
""
""
"Зимний караван судов в речном порту  

С каждым днём всё больше судов прибывают к чебоксарскому причалу на зимовку: грузовой флот завершает навигацию.

Сейчас в эксплуатации только три единицы - буксиры-толкачи ""Волгарь-7"", ""Волгарь-30"" и ""К-884"". Остальные либо уже на зимовке, или проводят зачистку, отметил заместитель генерального директора по производству АО ""Чебоксарский речной порт"" Сергей Иванов.

⚓️А мы пройдёмся по каравану и ещё раз с большим удовольствием посмотрим сюжет ОТР о работе грузового флота и настоящих мужиках и реальной жизни👍

#ЖизньРечпорта #Навигация"
"Балкер ( судно для перевозки сыпучих грузов ) Robert S Pierson, под канадским флагом,  вчера очень сильно устал и решил отдохнуть на мели в центре Детройта. 

Учитывая почтенный возраст ( 1973 года постройки ) да и  внешний вид старичка - ноль осуждения, 100% понимания, правда же, уважаемые коллеги?"
"Грузовой теплоход «Рефрижератор-907», прохождение Нижнесвирского шлюза 

🇷🇺 Ленинградская область, Свирьстрой
📆 октябрь-2025

📲 Охотники за кораблями ⚓️"
"🎶 Музыкальное
SEREBRO - Сладко

Эстетика вечернего шлюзования.ВСЕМ ФЛОТА 🏴‍☠🤙: сухогруз «Подольск», переход из Саратовского в Куйбышевское водохранилище (прохождение Жигулёвских шлюзов 24 и 21)

🇷🇺 Самарская область
📆 сентябрь-2025
📹: SHIPDRIVER 👍"
Корабль Береговой охраны Южной Кореи протаранил и взял на абордаж незаконные китайские рыболовные суда в исключительной экономической зоне Южной Кореи.
"В Волгоградской области продлили навигацию

Волгоградский гидроузел и шлюзы Волго-Донского судоходного канала будут осуществлять пропуск судов до 10 декабря. В Администрации Волго-Донского бассейна внутренних водных путей отмечают, что такие сроки будут выдержаны при условии компенсации затрат судовладельцами на содержание гидросооружений.

Как уточнили в ФБУ «Администрация «Волга-Дон», пропуск флота при таких условиях Волгоградский гидроузел готов осуществлять с 26 ноября до 10 декабря.

Шлюзы №№1-13 Волго-Донского судоходного канала, а  также №14 и №15 Цимлянского ГУ будут пропускать суда со 2 по 10 декабря. При этом стоить учитывать, что вход в бассейн будет закрыт 24:00 мск 7 декабря.

При этом суда без ледового класса при наличии ледовых явлений в бассейн допускаться не будут.

Руководитель «Росморречфлота» Андрей Тарасенко ранее сообщил журналистам, что решение продлить навигацию на ряде участков связано с благоприятными гидрометеорологическими условиями.

Фото из архива V102.RU"
""
"🌊 В 2026 году Метеор начнёт курсировать из Ростова в Мариуполь

Об этом журналистам в пресс-центре «ТАСС-Юг» сообщил генеральный директор компании «Дон» Герман Лопаткин. 

🏅 По его словам, один из планируемых маршрутов «Метеора» – Ростов – Таганрог - Мариуполь с посещением Бердянска и Керчи. 
– Нам интересен ещё и Ейск, – уточнил Герман Лопаткин. 
Также он сообщил о планах создать маршрут Ростов – Волгоград.

Скорость Метеора - 65 км/ч, он перевозит за раз 120 пассажиров.

Очень надеемся, что и к вопросу безопасности пассажиров данных рейсов отнесутся с максимальнейшей серьёзностью и ответственностью. Сейчас в этих водах бывает не очень безопасно (см. видео 2)"
"Капитану пассажирского судна QUEEN JENUVIA 2, севшему на мель недалеко от Джокто, необитаемого острова близ Джангсондо, провинция Южная Чолла (Южная Корея), предъявлены серьезные обвинения в халатности.

Береговая охрана установила, что он ни разу не поднимался на мостик во время плавания по узкому и опасному участку. Причём это было более 1000 раз, считая с февраля этого года.

Судно, на борту которого находились 267 человек, село на мель, вечером 19 ноября. В общей сложности 78 человек получили травмы и были доставлены в больницу.

Полиция установила, что 60-летний капитан присутствовал на мостике только во время выхода парома с Чеджудо в 16:45 в день посадки на мель и вернулся на мостик только после того, как столкновение уже произошло.

Всё это время капитан отдыхал в своей каюте, примыкающей к мостику и следил за движением судна из каюты, где была установлена система, аналогичная дисплею на мостике. Он также заявил, что проблемы с пищеварением помешали ему должным образом следить за маршрутом в тот вечер.

В момент аварии старший помощник капитана и индонезийский рулевой, находились навахте. В ходе расследования было установлено, что старпом отвлекся на свой мобильный телефон и это помешало вовремя изменить курс.

Оба моряка были арестованы 22 ноября по подозрению в грубой халатности, повлекшей телесные повреждения. Моделирование, проведенное Национальным морским университетом Мокпо, показало, что судно должно было начать поворот по крайней мере за 500 метров до острова, чтобы избежать столкновения.
Следователи установили, что старший помощник капитана отдал приказ об изменении курса всего за 13 секунд до посадки на мель.

Береговая охрана также изучает действия диспетчера Службы движения судов (СДС) Мокпо. Оказывается сигнализация отклонения от маршрута, которая предупреждает персонал, когда судно отклоняется от заданного курса, была отключена до момента инцидента.
Диспетчер сообщил следователям, что он лично не отключал сигнализацию. Но система часто срабатывает на небольшие рыболовные судаа длиной менее 20 метров, которые не обязаны следовать по фиксированным маршрутам, что затрудняет управление другими судами.

@first_morskoy"
"Сухогруз «Балахна», гружёный зерном, сел на мель в акватории Карповского водохранилища Волго-Донского канала. Судно направлялось из Казани в Ростов-на-Дону.

📸 «Балахна» в Самаре, у причала ООО ""Самарский комбикормовый завод""
31.08.2025
📸: Тимофей Воронин"
"Сухогруз пр. 21-88 тип «Калининград» — т/х «Орехово-Зуево» стоит на погрузке зерном у причала ООО ""Самарский комбикормовый завод"". 
Фотография от 26 ноября 2025 года."
""
""
""
""
""
""
""
"Макеты судов, которые будет производить новая Московская судоверфь. Представлен и макет круизного судна «Московское золотое кольцо». 

🇷🇺 Москва, Нагатинский Затон
☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️
📱: Артём Иванов 👍

📲 Охотники за кораблями ⚓️"
""
""
""
"Московская судоверфь на Меловом мысу официально открыта

Предприятие сможет производить до 40 судов ежегодно: это электрические и круизные суда, а также беспилотные катера для патрулирования Москвы-реки.

А к 2027 году на верфи заложат современное судно «Московское золотое кольцо» длиной 110 м: оно выйдет на одноимённый туристический речной маршрут.

📷: Riverpark life"
"🚢Парусник ""Херсонес"" пришвартован в Рыбном порту Керчи. Фотогрфаия середины 90-х годов.

Фрегат выведут из города перед установкой арок Крымского моста.

Крепость Керчь"
""
"Плавучий док для электроходов (пункт отстоя флота), который пару месяцев назад установили за Меловым причалом, куда-то перевозят. Похоже, что в Южный порт"
""
""
"⛴ Буксирное

Буксиры-толкачи «Адмирал Кузнецов» и «Шлюзовой-43», река Волга, Казанский речной порт

🇷🇺 Татарстан, Казань 🏳

📲 Охотники за кораблями ⚓️"
""
"Восстановление полным ходом!
На реке Самара, на Самарском судоремонтном заводе восстанавливается после долгого отстоя буксир-толкач пр. Р-153 тип «ОТ-1500» — т/х «ОТ-1514» (бывш. «Пал-6», «Александр Корявин»). 
В 1989 году судно было названо в честь Героя Советского Союза Александра Владимировича Корявина.
Владелец и оператор: ООО «Стаксель»
Порт приписки: Таганрог 
Фотографии от 24 ноября 2025 года."
""
"Яхта «Паллада», т/х «Олимпиада», «Амстердам», «Юнга» и другие в Западном заливе

🇷🇺 Москва, Нагатинский Затон
💙💙💙💙💙💙💙💙💙💙
📱: Артём Иванов 👍

📲 Охотники за кораблями ⚓️"
""
"Шлюзовой-51,
Шлюзовой-117...
Саратовский порт..."
""
Тиха Саратовская ночь в порту...🥱
""
""
"Баржа «3020», т/х «Ак Барс», буксиры-толкачи «ОТА-816», «Урал-18», «Волгарь-34», «ОТ-2410», «ОТ-2452», «ОТ-2437», «ОТА-903», «Дунайский-47», РОРО-понтоны «Морвенна-1» и «Морвенна-2». Река Волга, Куйбышевское водохранилище, 
Затон ССРЗ им. С.Н. Бутякова

🇷🇺 Марий Эл, Звенигово
💎💎💎💎💎💎💎💎💎💎
📱: Иван Колиденков 👍

📲 Охотники за кораблями ⚓️"
""
""
""
"Буксир-толкач «Владимир Петрушов», Река Волга, Куйбышевское водохранилище, 
Затон ССРЗ им. С.Н. Бутякова

🇷🇺 Марий-Эл, Звенигово
🔤🔤☺️🔤🔤☺️🔤🔤🔤🔤
📱: Иван Колиденков 👍

📲 Охотники за кораблями ⚓️"
"Обстановочный теплоход «Путейский-602» на Москве-реке, Кунцевская лука, причал Фили

🇷🇺 Москва, Филёвский Парк 
🌟🌟☺️🌟🌟☺️🌟🌟🌟🌟
📱: Александр Васильев 👍

📲 Охотники за кораблями ⚓️"
""
""
""
""
"Лоцманский катер привёз лоцмана на судно обеспечения  при заходе в порт Рас-Лаффан

🇶🇦 Катар, Рас-Лаффан
2️⃣2️⃣▫️1️⃣1️⃣▫️2️⃣0️⃣2️⃣5️⃣
📱: Валерий Шмидт 👍

📲 Охотники за кораблями ⚓️"
""
""
""
""
""
""
"📷Уникальное судно — самоходный многочерпаковый земснаряд «Александр Уваров» (пр. 431) впервые прошёл Саратов по пути из Петрозаводска в Азов. 22.11.2025🚢

📌Подробнее о судне — в «Дзене»: https://dzen.ru/a/aSHxg4Ev3lPKcbyL"
"ПК-159...
Подвели к берегу...
Разоружение...
Завтра поведём их домой в Саратов...
Огромное спасибо и , как говорится, низкий поклон парням🤝
Отработали более чем достойно и быстро... Даже в штормовую погоду☝️
Настоящие профи ❗️❗️❗️"
"Прохождение танкера из реки Самара на Волгу в протоку Сухая Самарка
🌟🌟🟢🌟🌟🔘🌟🌟🌟🌟
📱: за видео спасибо Петру 👍

📲 Охотники за кораблями ⚓️"
"МБ ""Нептун""...
Возвращение со слипования в Волжском на место проведения (продолжения☝️) работ... Выше г.Сызрань.

Видео прислано оттуда...🤝"
""
""
""
""
"Т/х «Москва-131» и «Москва-137», понтон «Понтон-814», Астраханский речной вокзал
🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟
📱: за фото спасибо Кириллу 👍

📲 Охотники за кораблями ⚓️"
"Электросудно «Стрельна» на Москве-реке, перекат Нижний Черногорский, 

🇷🇺 Москва, Филёвский Парк
2️⃣1️⃣☺️1️⃣1️⃣☺️2️⃣0️⃣2️⃣5️⃣
📱: Александр Васильев 👍

📲 Охотники за кораблями ⚓️"
""
""
""
""
""
"Лайнер «Astoria Grande»🇵🇼 не пустили в порт Стамбула 🇹🇷

Швартовка должна была начаться 20 ноября, в 10 утра. 

Сообщается, что это якобы ответка Турции на блокировку захода в порт Сочи парома «Seabridge»🇨🇲. Швартофку в Стамбуле так и не дали и «Астория» в 20ч по мск отправилась проходить Босфорский пролив. Спустя 1.5 часа лайнер оказался в Чёрном море. 

На борту круизного судна 616 пассажиров и 435 членов экипажа.

Заход в порт Сочи 🇷🇺 запланирован на раннее утро 22 ноября."
""
""
"Крайнее шлюзование навигации-2025 в Новочебоксарском шлюзе. 

🇷🇺 Чувашская Республика,
г. Новочебоксарск 
🤩🤩⚫️🤩🤩⚫️🤩🤩🤩🤩
📱: Александр Макаров 👍

📲 Охотники за кораблями ⚓️"
Волгонефть-128
""
""
"Самоходный плавкран «КПЛ-351» на канале имени Москвы, Тушинский бьеф 🤩7-й шлюз КиМ

🇷🇺 Москва, Покровское-Стрешнево
🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩
📱: за материалы спасибо
Алёне 👍

📲 Охотники за кораблями ⚓️"
""
""
"Трое российских моряков отравились на танкере в Стамбуле — один погиб, двое в реанимации. 

По данным Mash, ЧП случилось на судне Swanlake — это сухогруз, ходящий под флагом Панамы — в порту Стамбула стоял всего день. Предварительная причина отравления — утечка паров топлива в машинном отделении. 

В результате аварии погиб один российский моряк из Астрахани — это 32-летний Заур У., у него остались жена и двое детей. Ещё два напарника пострадали, с сухогруза их экстренно доставили в реанимацию. Общий состав команды — 13 человек.

❗ Подписывайся на Mash"
""
""
""
""
""
""
"Флот в затоне Звенигово

🇷🇺 Марий-Эл, Звенигово 
🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵
📱: Сергей Марфин 👍

📲 Охотники за кораблями ⚓️"
""
""
""
""
""
"Река Казанка.

🇷🇺 Татарстан, Казань 🏳
🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵
📱: за фото спасибо Рустему 👍

📲 Охотники за кораблями ⚓️"
Портовый-20 формирует состав из двух барж... Уходит вверх...🤝👋
""
""
""
""
"🛥 Электроход «Корюшка» на Москве-реке, причал Торпедо

🇷🇺 Москва, Даниловский
☺️☺️☺️☺️☺️☺️ ☺️☺️☺️☺️
📱: за материалы спасибо
Марусе 👍

📲 Охотники за кораблями ⚓️"
"Прогулочный теплоход «Москва-1» на Москве-реке, причал Кленовый бульвар

🇷🇺 Москва, Нагатинский Затон 
17.11.2025
За фото спасибо Денису 👍

📲 Охотники за кораблями ⚓️"
""
""
""
"В завершении рабочего дня любуемся красотой «Мустай Карима» 🌌🚢

#ЖизньРечпорта"
""
""
""
""
""
"Грузовое судно ""Тернополь""...
Саратовская область..."
"Буксир ""Портовый-20"",налегке, подгоняемый северным ветром...
Саратовская область..."
""
""
""
"🛥 Электроход «Пехорка» на Москве-реке в лучах морозного солнца

🇷🇺 Москва, Даниловский
☺️☺️☺️☺️☺️☺️ ☺️☺️☺️☺️
📱: за материалы спасибо
Марусе 👍

📲 Охотники за кораблями ⚓️"
"LNG-танкер «TAITAR NO.3»🇵🇦в порту Рас-Лаффан

🇶🇦 Катар, Рас-Лаффан
🤩🤩🎈🤩🤩🎈🤩🤩🤩🤩
📱: Валерий Шмидт 👍

📲 Охотники за кораблями ⚓️"
""
""
""
""
""
""
""
""
""
"📷Одни из последних «ласточек» завершающейся транзитной навигации-2025 на Волге — судно обеспечения «Океанус» и судно-кабелеукладчик «Ист Ривер» парой прошли Саратов по пути из Калининградской области в Астрахань. 16.11.2025🚢

📍Днём 16 ноября мимо Саратова, вниз по Волге, друг за другом прошли два весьма интересных и необычных судна — «Океанус» и «Ист Ривер». Первое, длиной 40 и шириной 10 метров, было построено в 2009 году в Хуангане (Китай), достраивалось в Сингапуре. Судно изначально имело название «Maritime Mesra» и ходило под флагом Сингапура до декабря 2019. После этого название сменилось на «Oceanus», флаг — Сент-Китс и Невис. Под российским флагом и названием «Океанус» судно работает с февраля 2020 года. Относится к транспортно-буксирным судам, судам обеспечения."
""
""
""
"⛴ Буксирное

Буксир-толкач «Речной-83» и буксир «Адлер» на Москве-реке, Лужнецкий метромост

🇷🇺 Москва, станция ""Воробьёвы Горы"" 🚇1️⃣🚇
☺️☺️💙☺️☺️💙☺️☺️☺️☺️

🌌 Охотники за кораблями⚓"
"Балкер «GIYAS»🇰🇳, Средиземное море
🖤🖤💙🖤🖤💙🖤🖤🖤🖤
📹: Ramil captan 👍

📲 Охотники за кораблями ⚓️"
Мужицкий реп 💃
"📦 ОСК вывела на ходовые испытания сухогруз «Каспийский берег»

Производственная площадка «Лотос» Южного центра судостроения и судоремонта ОСК начала ходовые испытания универсального сухогрузного судна «Каспийский берег» проекта RSD49.  

Сухогруз отправился в район Волгоградского водохранилища на две недели.

В процессе испытаний будут подтверждены технические характеристики судна, навигационное и основное судовое оборудование, а также работа систем автоматики, связи и жизнеобеспечения.

Универсальные сухогрузы проекта RSD 49 предназначены для транспортировки генеральных, навалочных, лесных, зерновых и крупногабаритных грузов, а также опасных грузов в Каспийском море, а также в Средиземном, Черном, Балтийском, Белом и Северном морях, включая рейсы вокруг Европы и в Ирландское море зимой. 

Подробнее — в Дзен ОСК

😉 Подписывайтесь на ОСК в MAX"
"В ходе ночной атаки на порт Измаил в Одесской области было поражено турецкое судно со сжиженным газом, что вызвало угрозу масштабного взрыва и привело к эвакуации жителей соседнего румынского села. Согласно сообщениям местных источников, по газовозу было нанесено два точных удара с интервалом в минуту без попыток перехвата.

Атака затронула и другие суда в порту — утром наблюдалось затопление трех кораблей, экипажи которых безуспешно передавали сигналы SOS. Всего по Измаилу было зафиксировано не менее 28 попаданий, скрупулезно задокументированных местными жителями. Несмотря на масштаб инцидента, эксперты предполагают отсутствие финансовых потерь для турецкой стороны благодаря полной предоплате и беспроблемной страховой компенсации, поскольку ни Турция, ни Украина не находятся под международными санкциями."
""
"⛴ Буксирное

Буксиры-толкачи «Валентин Троегубов», «ОТА-890», «БТМ-510» и другие в затоне имени 40-й годовщины Октября.

🇷🇺 Нижегородская область, Бор
🔤🔤🌟🔤🔤🌟🔤🔤🔤🔤

📲 Охотники за кораблями ⚓️"
""
""
""
"Буксир-толкач «Волгарь-24» и пассажирский теплоход «Волга Дрим» в затоне имени 40-й годовщины Октября.

🇷🇺 Нижегородская область, Бор
🔤🔤🌟🔤🔤🌟🔤🔤🔤🔤

📲 Охотники за кораблями ⚓️"
""
"🌊 Валдай 45Р-4 ""Любовь"", спуск на воду.

🇷🇺 Нижний Новгород
🔠🔠💙🔠🔠💙🔠🔠🔠🔠

📲 Охотники за кораблями ⚓️"
""
""
""
""
"Буксир-толкач «Вега» с баржей на реке Волге

🇷🇺 Ярославская область, Мышкин
🔤🔤🌟🔤🔤🌟🔤🔤🔤🔤
📱: Svetlana Buglay 👍

📲 Охотники за кораблями ⚓️"
"Речной Флот в районе самарской набережной, 16 ноября."
""
""
""
""
""
"Теплоход Чапаевск в камере Волжского шлюза 🏛
Тип: Шестая пятилетка
Проект: 576
Место постройки: ССЗ «Красное Сормово» СССР Горький
Построено: 10.1957
Приписка: Нижний Новгород 🇷🇺"
"🎵 Музыкальное
Linkin Park - Numb

Сухогрузы «Елец» и «Подольск» заходят с Волги в нижний подходной канал Волжского гидроузла и проходят 31-й шлюз. 

🇷🇺 Волгоградская область, Волжский 
1️⃣5️⃣▪️1️⃣1️⃣▪️2️⃣0️⃣2️⃣5️⃣
📹: SHIPDRIVER"
""
""
"🛳Причал увозят из Дубны.
До следующей навигации!

Предложить новость | @dubna"
""
""
""
""
"Т/х «Москва-1» ещё работает на переправе ""Захарково - СРВ""

🇷🇺 Москва, Южное Тушино 
🔠🔠🔠🔠🔠🔠🔠🔠🔠🔠

🌌 Охотники за кораблями⚓"
""
""
""
""
""
""
""
""
""
"⛴ Судомоделизм

Во втором выпуске рубрики: миноносец «Буйный» ! 

📲 Охотники за кораблями ⚓️"
""
""
""
""
""
"Волго-Дон-5071 пр.1565М построен 1978 в Олтеница🇷🇴

Фото 1,2
9.11.2025 Дон,перекат Хохлатый Второй
Идёт с грузом зерна в порт Кавказ.

Фото 3-6
11.11.2025 Дон, Ростов/Дон
Проходит Ростов и идёт на порт Кавказ.

Подписаться"
"🚢 на связи Орлан 🫡

Пока общественность готовится к приходу зимы, наш Орлан без лишнего шума совершил переход из Керченского пролива в Калининград через осеннюю Атлантику и Северное море. А вот зачем он туда пришел мы покажем в следующий раз 🙃

Следите за новостями🫡

Видео от непосредственного участника перехода - Дмитрия Колышкина 🙌 Оценим работу автора?"
""
""
""
""
""
""
""
"🌤️ Дневное медитативное...

Тушинский бьеф и 7-й шлюз КиМ

🇷🇺 Москва, Покровское-Стрешнево 
🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩

🌌 Охотники за кораблями⚓"
"❄️ Вот и первый снег пошёл в завершение навигации. Москва-река, вид из Печатников на судоверфь"
"🚤 Пассажирское СВП Нептун 23 Стр. № 45 на реке Амур, Благовещенск"
"Пассажирский т/х «Зосима Шашков» от 1-го причала Ярославского речного вокзала, снизу под Октябрьский мост 

🇷🇺 Ярославль, Кировский
🔠🔠💙🔠🔠💙🔠🔠🔠🔠

📲 Охотники за кораблями ⚓️"
"Сухогруз «Прасковья В» и танкер «Василий Поленов» на реке Дон 

🇷🇺 Ростов-на-Дону
1️⃣4️⃣🟠1️⃣1️⃣🟠2️⃣0️⃣2️⃣5️⃣
📱: за фото спасибо Виктору 👍 

📲 Охотники за кораблями ⚓️"
"Расходы города на развитие водного транспорта, заложенные в новый бюджет 2026–2028:

• Строительство верфи на Меловом мысу — 11 млрд (увеличилось с 4 млрд)
• Общественный водный транспорт — 2,2 млрд
• Строительство двух причалов у ЦПКиО им. Горького — 820 млн
• Разработка проекта и строительство судна типа ""Москва 3.0"" — 700 млн"
""
""
""
""
🌊 Запомним
"🍂🍁🍂 Осеннее

Т/х «Кастор-1» на реке Волге,
🇷🇺 Тверская область, Кимры 12.11.2025"
""
""
""
""
""
"Буксир-толкач «ОТ-2452» с баржей «Морвенна-3606» и бункеровщик «СБ-405» от Борского моста вниз по реке Волге

🇷🇺 Нижний Новгород, Канавинский
🩵🩵☺️🩵🩵☺️🩵🩵🩵🩵

📲 Охотники за кораблями ⚓️"
"🚤 Суда на воздушной подушке (СВП): «Спутник-1» и «Спутник-2», река Ока.

🇷🇺 Нижний Новгород
🩵🩵☺️🩵🩵☺️🩵🩵🩵🩵

📲 Охотники за кораблями ⚓️"
""
"Судно Росгидромета «Виктор Колкутин», река Ока.

🇷🇺 Нижний Новгород
☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️

📲 Охотники за кораблями ⚓️"
""
"📒 14.11.2011г — сгорел теплоход «Сергей Абрамов», который был пришвартован у 4-го причала СРВ..."
"Затонувший морской буксир ""Капитан Ушаков"" снялся в кино

За три+ месяца ""лежания на боку"" морской буксир проекта 23470, затонувший в начале августа, успел засветиться в питерском сериале ""про милиционеров"". 

За скриншот — спасибо внимательному подписчику. 

Напомню, в КНДР подняли эсминец, опрокинувшийся при спуске на воду, всего за несколько дней.

Мичман уже удивлялся скорости судоподъёма."
"ЛЁД ИЛИ ЛЮДИ: КТО СИЛЬНЕЕ?
13 ноября 1980 года стало самым напряжённым днем в перекрытии Волги"
"Т/х «Кастор-1» на реке Волге, Угличское водохранилище

🇷🇺 Московская область, Дубна
1️⃣2️⃣🎈1️⃣1️⃣🎈2️⃣0️⃣2️⃣5️⃣
📹: ЧП Дубна"
""
""
""
""
"Деревянный корабль... 

🇷🇺 Приморский край, остров Попова
🌟🌟🤩🌟🌟🤩🌟🌟🌟🌟
📱: за фото спасибо Сергею 👍

📲 Охотники за кораблями ⚓️"
"Балкер «GIYAS»🇰🇳.
Средиземное море
💎💎💎💎💎💎💎💎💎💎
📹: Ramil captan 👍

📲 Охотники за кораблями ⚓️"
""
Паром NAVIS везёт автомобили во Владивосток.
""
""
""
"Ледокол «Москва» в проливе Босфор Восточный, ледокол «Магадан» и судно «Вячеслав Тихонов»

🇷🇺 Приморский край, Владивосток
💙💙🌟💙💙🌟💙💙💙💙
📱: за фото спасибо Сергею 👍

📲 Охотники за кораблями ⚓️"
""
"Тетис с грузом ""Барс"""
""
""
"Танкер «Илим» в бухте Золотой Рог

🇷🇺 Приморский край, Владивосток
🌸🌸🔤🌸🌸🔤🌸🌸🌸🌸
💚: за фото спасибо Сергею 👍

📲 Охотники за кораблями ⚓️"
"Расхождение сухогрузов «Волго-Дон 181» и «Акрополь», утром 12 ноября."
""
""
""
""
""
"Туман на грузовом причале 

После выгрузки песка на грузовом причале ""Гремячево"" в Чебоксарах.

#ЖизньРечпорта
#ПогодавЧувашии"
"📷 Фотомомент из истории Ленинграда: навал судов на мост Строителей (Биржевой мост) 

💨⚓️ Шквальный ветер сорвал с якорей более 30 судов, стоявших напротив Петропавловской крепости, и бросил их на мост. 

🛥 На ближнем плане — судно «ЛК-8639» (тип «Финский лихтер», построенное в 1951 году в Финляндии по проекту Фин-1000, порт приписки — 🚩 Петрозаводск. Судно было списано в 1970 году) 

🗓 12 ноября 1956 г."
"Круизный теплоход «Фёдор Достоевский» вышел из 17-го шлюза Чебоксарского гидроузла. Идёт вверх по Волге.

🇷🇺 Чувашская Республика,
г. Новочебоксарск 
💎💎⚜️💎💎⚜️💎💎💎💎

📲 Охотники за кораблями ⚓️"
"Буксир Портовый-20.
Подход к буксиру Шлюзовой-57...
Саратовская область..."
"Когда судно входит в американский порт, по условиям страховки и федерального регулирования, требуется местный лоцман для сопровождения судна, чье  водоизмещение превышает 10000 тонн. ПЛАРБ типа Ohio попадают под эти требования"
""
"Многоцелевое пожарно-спасательное судно «Полковник Чернышёв» на Москве-реке, причал Новоспасский мост

🇷🇺 Москва, Таганский 
0️⃣8️⃣🌟1️⃣1️⃣🌟2️⃣0️⃣2️⃣5️⃣

🌌 Охотники за кораблями⚓"
"🎵 Музыкальное
R-Tem — Voiceless (Z05 Mix) 

Сухогруз «Волго-Дон 139» на реке Дон, прохождение Кочетовского шлюза, навигация-2025

📹: SHIPDRIVER"
"⛴ Буксирное

Буксиры-толкачи «Норд» и «ПАЛ-5» (тип ОТ-2000) и буксир «Орлан», река Нева, Набережная Лейтенанта Шмидта

🇷🇺 Санкт-Петербург, Василеостровский
💙💙💙💙💙💙💙💙💙💙
📱: за фото спасибо Виктору 👍

📲 Охотники за кораблями ⚓️"
